word,onset1,vowel1,tone1,onset2,vowel2,tone2,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
nini,n,i,M,n,i,M,-11.9355007,-9.173131115,-9.034675618,-12.36075336,0.007,0.00365,0.00553,0.00451,0.01531,0.03237,0.00721,0.04087,31.7513503,27.19685392,25.27434649,19.15589205,64.31770534,65.45527491,65.86820934,64.56161388,389.2491067,403.8832901,405.8456942,392.9415078,121.8252319,124.3743768,124.0690137,121.7137813,-12.5741311,-11.11412005,-10.65375763,-9.430373659,0.08479,0.09258,0.08681,0.00663,0.39168,0.39626,0.45066,0.22516,6.944743138,7.72868994,7.399287165,23.14389622,62.87099148,64.01201086,62.41814025,57.86797618,398.4708899,386.2836777,398.4012462,351.5271886,119.080306,119.6757259,119.4565091,121.0898801
nina,n,i,L,n,a,M,-11.62793117,-12.31717637,-12.18361796,-12.02029568,0.045,0.05289,0.08229,0.10344,0.2348,0.27484,0.2656,0.2734,7.361480386,7.012862877,6.523601277,6.207973159,64.05969223,64.67039652,64.34724786,63.16036051,421.7399658,437.7138218,446.9891297,478.69583,112.1389795,111.6447769,110.7266499,109.2379963,-10.51228051,-8.740682005,-4.211342568,-3.050496878,0.00567,0.00102,0.00571,0.01691,0.18263,0.05829,0.21673,0.25909,15.32122922,17.16890961,11.10475134,7.74494662,66.03634323,68.01108095,66.3447614,57.63354505,648.765982,683.8141315,681.7167029,650.6318125,121.0386435,122.993606,125.4532597,126.3254746
nuna,n,u,H,n,a,H,-0.253005384,0.744865147,-0.681728112,-0.408940417,0.00629,0.00284,0.00291,0.00256,0.03738,0.04321,0.02365,0.01462,20.35196474,21.3509624,22.20713603,22.92690396,64.14970764,64.13341712,64.00269773,64.05462374,1309.722537,1122.853214,1072.215194,937.1683588,151.7360317,152.5764837,152.4047206,152.23562,-3.735055578,-3.715211903,0.40970521,1.252951585,0.00574,0.00156,0.00543,0.02032,0.05163,0.01583,0.07023,0.16169,17.62801563,21.68999951,17.34121287,11.52691495,66.30486673,68.21271146,66.2591091,58.11543345,654.8298129,677.7018956,675.9239851,583.2181522,150.1663791,149.4532957,152.0116954,146.2271797
nina,n,i,H,n,a,H,-1.12336544,-2.989461732,-4.19442621,-2.937316905,0.00448,0.00455,0.0049,0.00274,0.0727,0.02159,0.01909,0.01967,21.7574801,21.57630491,20.23765843,21.95243439,64.4772065,65.46282605,65.23790186,64.24319311,449.849162,432.1952791,406.5703076,390.1609791,155.8013047,156.3282973,154.2538694,151.7173259,-10.91147044,-9.49489685,0.288627812,1.76644217,0.0079,0.0046,0.01115,0.01815,0.08149,0.0266,0.06985,0.14883,14.75884263,15.98467042,9.806810378,8.288623333,68.74806489,69.56387131,65.67206185,56.98003171,620.3353612,669.4522539,676.2756285,503.1419214,145.1652732,147.5345203,155.2567655,144.5694253
nanu,n,a,L,n,u,M,-6.949370592,-6.440439578,-6.953380335,-7.090200087,NA,NA,NA,0.19049,NA,NA,NA,NA,-3.942311211,-4.491291297,-3.219192685,-1.072242713,62.00558524,62.57386297,62.84431122,61.6125905,656.7151277,664.9381386,656.4144934,595.8595286,112.7389495,111.329178,110.3670633,109.8223463,-10.95787948,-10.27582898,-9.653973767,-5.577262542,0.00482,0.0042,0.00276,0.00665,0.03959,0.01412,0.07768,0.15717,23.64843958,23.31188312,27.98956739,21.17410556,65.71252736,66.12142355,63.95488417,57.57338102,497.4916332,557.2772152,502.933062,446.0745804,132.2197037,130.982991,129.2349227,129.3279951
nuni,n,u,M,n,i,H,-10.92014107,-12.10810233,-12.4947599,-12.48241744,0.01498,0.0017,0.00279,0.01231,0.05422,0.02546,0.03319,0.10502,15.29476294,18.51015927,19.13433303,18.04577741,67.14109263,66.94107436,66.46191821,65.77856406,454.8305089,752.5622875,551.1673019,385.6857257,132.1508114,131.2990465,131.1581692,132.3945255,3.426378325,-2.778989412,-0.383157316,6.234841277,0.00372,0.00131,0.00263,0.00983,0.01903,0.02017,0.04531,0.16757,24.4668013,25.67181643,21.81962369,17.91476486,64.27131157,65.04977069,62.79792479,56.8107714,418.5042349,422.2245694,425.498407,293.3789922,152.7575999,154.1042335,153.8131407,149.149355
nina,n,i,M,n,a,H,-12.22166687,-12.31032131,-12.97765833,-15.75964595,0.01925,0.00042,0.00056,0.01122,0.19365,0.00783,0.00966,NA,18.45882905,25.62410312,27.99278256,21.77838406,65.0803523,66.64188658,67.38797389,67.0751056,326.3031937,327.5258148,325.0204083,323.2837344,135.2313438,134.8019849,134.441419,133.8794,-9.254178103,-4.369364959,-1.328201736,1.158522619,0.00594,0.00506,0.00573,0.02077,0.15087,0.01735,0.06605,0.17121,17.50905804,14.94430311,17.47222396,13.72217906,67.83181778,69.85806632,66.72543951,57.77359958,646.449959,676.0139748,664.2064643,616.5886586,145.362315,148.3662366,151.380895,149.3100232
nani,n,a,L,n,i,H,-6.57387325,-4.779755129,-5.577608472,-6.377892228,0.02246,NA,NA,NA,NA,NA,NA,NA,-3.40215937,-2.442862571,-2.979392656,-5.809037203,64.01182888,64.6007302,64.1474897,61.98376892,653.5196486,687.0463055,693.5183481,618.8478316,117.7483561,112.4839249,109.5941433,106.0823479,-10.59311544,-12.97373902,-0.369015531,16.7213432,0.02063,0.01408,0.01667,0.01231,0.0994,0.03222,0.06586,0.16139,12.70438825,11.89702131,8.8844052,19.22507248,63.7313215,68.63970191,64.79413315,56.98061493,352.3176361,328.0118211,453.5228412,558.5076867,121.6313619,131.1996342,153.4695709,160.980764
nuni,n,u,H,n,i,H,-1.013372009,-0.95788011,-1.103067686,-1.204440022,0.00522,0.00313,0.00243,0.00236,0.04485,0.01864,0.0427,0.0309,17.4873167,20.90578921,22.15908018,19.49706651,63.38270891,63.61935697,63.01434315,62.27633744,859.3618119,736.8025704,760.4256653,907.158843,154.1539541,154.5061869,154.034854,153.6762558,-0.955667671,-1.210410802,1.065586282,9.160266483,0.00346,0.00216,0.00362,0.01593,0.01241,0.02745,0.0561,0.17154,22.10728624,22.3050599,21.75328598,16.68840238,63.38874132,63.0846016,60.68535241,55.16729005,434.7516917,439.8485337,460.155424,502.4320365,153.9699318,154.5723098,155.3922796,148.8522075
nuna,n,u,M,n,a,L,-8.621984957,-10.63877023,-10.62978872,-12.17902021,0.00584,0.00249,0.00328,0.00625,0.08699,0.01248,0.02431,0.03225,20.16663291,23.83779437,25.10965817,19.75680039,64.76620508,66.22549104,66.12060474,65.88607147,1130.656846,1046.451165,1054.291376,1203.043495,143.6702118,143.5896892,143.0977936,140.2860055,-9.246464454,-5.982930809,-5.862036334,-3.02696153,NA,NA,NA,NA,NA,NA,NA,NA,-3.745835732,-2.642095016,-4.43475536,-5.38091234,62.28718679,61.98710304,57.39165126,50.50638184,622.2796467,648.2284056,641.8489449,675.6869109,119.7898035,114.2862193,111.0502967,102.606424
nuna,n,u,L,n,a,M,-10.78932953,-8.674415565,-9.329400139,-9.081816978,0.08776,0.0874,0.08606,0.09764,0.2937,0.21557,0.17909,0.20379,4.908614211,5.05140795,4.628061235,4.425687106,60.86023559,61.45377631,61.53492579,61.3491909,440.9888988,851.1843147,869.4677264,833.2709149,114.6117097,112.4167503,111.5358081,110.9742797,-7.031094593,-8.225268969,-6.440713848,-1.498755931,0.00302,0.00246,0.00557,0.01624,0.13754,0.15072,0.13337,0.14854,15.92950232,16.70945221,14.64481335,13.75847634,66.34321765,67.96918996,65.56881628,56.31523417,643.3169889,699.0938931,656.1735191,604.7896549,126.187104,126.8829642,127.3739167,125.6909756
nana,n,a,L,n,a,L,-7.641942673,-3.023679462,-3.293281755,-6.111805311,NA,NA,NA,NA,NA,NA,NA,NA,-2.818111634,-0.603833303,-1.414461645,-2.133928507,63.63559283,66.05633636,65.3597417,62.6636365,653.4584513,675.82876,666.0676121,640.1829558,110.2094654,104.0032443,100.4455005,96.77559751,-3.068134734,-3.060291249,-5.522899888,2.85264943,NA,NA,NA,NA,NA,NA,NA,NA,-3.162057608,-2.173504298,-3.741601648,-3.75766047,62.79896859,64.63080674,62.36434418,54.04019759,668.7814702,705.9008794,785.3641715,918.9669527,100.8908168,99.4988061,96.1892214,94.93552676
nuna,n,u,H,n,a,L,1.377347165,2.905663323,2.545439766,-0.234741305,0.00774,0.00289,0.00372,0.00443,0.14392,0.02123,0.01009,0.03013,15.30490191,19.22709597,17.06660228,14.22835252,63.09589423,64.33639003,64.69786668,63.99065277,579.542247,622.56327,648.6213366,600.9451227,159.6933009,162.4681459,162.0861437,159.4693025,-1.119431244,-9.813428865,-8.037882638,-2.95854614,0.00489,0.01171,0.03678,NA,0.08258,0.02417,0.09746,NA,12.13167098,6.686968626,-1.833263915,-2.715326816,68.62805549,70.9970882,68.32782706,62.37415688,627.1641144,650.2696392,692.2239687,686.6797488,151.9268281,142.5235895,121.6548741,102.8241371
nana,n,a,H,n,a,M,-4.420988987,-8.369789547,-8.349535168,-10.17981312,0.00734,0.00242,0.00797,0.00956,0.1575,0.03004,0.02126,0.01924,16.51424935,18.98444571,14.94502585,12.3123273,67.77863973,71.57226952,71.53140694,69.47562322,632.4200602,679.1475949,667.9575644,611.7140576,147.6112648,146.9413572,145.1985008,141.8903552,-6.140618995,-4.78894808,-6.056953566,-3.532156631,0.00559,0.00291,0.00287,0.0182,0.02835,0.0131,0.05363,0.17935,18.78340948,20.5908025,15.51201479,8.502430947,64.88842198,65.697608,64.34686739,56.43106783,589.0448672,612.4173584,595.37721,510.034306,126.6155845,125.5771031,128.3223383,131.8477104
nuna,n,u,H,n,a,M,-2.833690374,-2.966205711,-2.271721525,-3.571538845,0.00773,0.00087,0.00316,0.00521,0.01506,0.03572,0.06962,0.02285,17.02712735,21.11334332,19.98798475,19.40266256,64.05638676,65.04452168,65.36701973,65.14083607,465.3751657,729.7937698,1005.499897,219.8539055,152.7879297,153.0304605,152.1958237,150.4087502,-10.49247682,-8.169306722,-6.576844338,-0.986820861,0.00868,0.00313,0.00406,0.00916,0.04802,0.01563,0.11118,0.22251,12.47711037,17.14530464,15.48476618,13.18986571,68.31171082,68.62981582,66.23451248,57.19690674,647.3525166,693.5327976,689.1946313,715.5962433,130.5152359,127.3248673,126.3724255,123.399602
nuna,n,u,M,n,a,H,-14.76788533,-12.37066793,-12.45444467,-12.73135923,0.0249,0.00175,0.00074,0.00296,0.21661,0.00269,0.01039,0.03126,12.84612617,20.85261285,22.01635872,22.5434727,67.2598646,67.84838567,67.89465494,67.75836046,868.911225,940.4540378,1014.210104,1035.968276,131.841488,131.1997805,131.1848025,131.7310173,-4.199804912,-6.039278002,-5.134054985,-7.418960247,0.01071,0.00212,0.00445,0.00296,0.166,0.03811,0.04771,0.12305,18.08253973,20.25793003,16.57659805,21.12826329,68.6193089,72.20234465,71.98337107,68.15096991,655.6017073,702.80309,698.4968808,650.8437633,150.1714239,149.7907965,147.960985,147.3717601
nunu,n,u,H,n,u,M,-3.417607617,-0.223664487,-4.470621894,-8.154432172,0.00664,0.00185,0.00292,0.00406,0.03327,0.00713,0.01713,0.03475,16.50194341,21.68905899,19.085475,18.15518892,66.69229011,67.46781175,67.55999695,66.44311998,1024.906268,806.3478187,818.1919381,901.8384259,148.6253547,151.5360307,149.796489,146.2199779,-12.58053274,-10.24086646,-7.679406938,-1.723398647,0.00975,0.00379,0.00297,0.00414,0.08214,0.03913,0.09091,0.16335,15.58789414,23.36004178,25.91358423,18.26942529,68.37956728,66.97941445,63.55101882,55.18325378,769.0833174,786.4024169,722.9133874,381.6928494,131.7339635,126.3475359,124.8895186,127.1597517
nunu,n,u,M,n,u,H,-13.68001243,-13.32623046,-13.84731335,-13.39079236,0.01746,0.00041,0.0062,0.00069,0.07619,0.01014,0.00454,0.03951,15.85013794,23.48734531,21.44510192,25.20568816,66.60359358,66.43686638,66.4355319,66.05152815,958.2692962,794.2683959,828.7238319,946.6296268,130.870474,129.6475038,129.1324365,129.8519986,-4.320375405,-3.258204329,2.242043036,1.349581433,0.00523,0.0024,0.00373,0.01374,0.03387,0.03653,0.0381,0.13798,17.15416063,17.77931852,18.1895739,14.13305204,64.74614782,65.1875868,62.81054039,55.42340506,837.2312063,735.6854104,620.5562435,581.0559241,153.2270473,154.9382055,151.7948223,141.8566834
nanu,n,a,M,n,u,H,-5.913558404,-8.497581869,-9.26832473,-10.8997383,0.00973,0.00253,0.00579,0.00291,0.09848,0.01649,0.01233,0.03417,9.485025158,17.65200567,16.55284297,17.6966181,71.36448366,72.11799977,73.49723285,73.35860872,622.8651743,725.0665727,667.2505985,602.7232554,144.8073821,141.2623367,141.9847563,142.750813,-0.263052716,0.806706195,6.334299634,14.15006805,0.00594,0.00292,0.00827,0.01867,0.01257,0.0448,0.11864,0.23173,18.52733966,19.31219988,17.35495569,15.42413925,67.69602639,66.70206228,63.10948971,55.69287515,886.6790864,860.1444925,729.2255334,856.4821882,160.1673761,162.1264444,163.0502049,158.9353347
ninu,n,i,L,n,u,H,-12.5010756,-11.57503959,-11.16371439,-10.59131139,0.05665,0.07108,0.0638,0.08619,NA,0.46078,0.43084,0.4199,9.540007101,8.576442984,8.077104468,7.249232067,67.89413276,67.45552638,67.60491955,66.33531959,316.2000373,318.6012202,329.7910229,334.2442276,122.4756312,120.0151194,118.7348618,116.6435956,-9.59382209,-12.82506,-2.800925914,9.532050793,0.04649,0.01326,0.02284,0.00848,0.17272,0.02986,0.17033,0.19089,16.56791951,12.2233785,9.361241078,16.89918328,66.41548782,69.26430777,67.16652432,57.49608823,558.0300311,496.3609138,579.4947259,781.3746801,121.6972752,132.2240964,148.5711122,157.893037
nana,n,a,L,n,a,H,-9.540631658,-9.694173469,-7.71052786,-10.70281086,NA,NA,NA,NA,NA,NA,NA,NA,-2.437160222,-1.83978947,-2.641757197,-4.470977136,67.65752125,68.51413232,68.19645437,66.27885215,670.4704509,708.936843,703.2253038,669.5907394,117.5708414,115.6908684,114.4785589,113.0799656,-9.629019394,-10.32307158,1.572047508,16.54432185,0.00854,0.01306,0.03865,0.0101,NA,0.0349,0.19835,0.21131,5.772151611,4.014982835,2.334077519,9.665435817,70.15314049,72.28972933,68.75265011,57.35860469,690.6931576,701.5195871,672.8784796,1045.731984,119.0926377,129.2710127,149.6949609,162.8707869
nina,n,i,H,n,a,M,-2.444772859,-2.316318281,-2.41735958,-2.108487865,0.00621,0.00027,0.00167,0.00312,0.08621,NA,0.01913,0.03066,15.20800432,20.89501635,24.72297167,22.56895169,63.71732353,64.93951591,65.42525846,65.38295241,398.9167343,407.704772,411.9103517,414.1912157,148.7103219,150.1991195,150.6706434,150.096012,-11.77548486,-7.845666339,-6.020746987,3.262256033,0.01252,0.00315,0.00634,0.00775,0.08397,0.04297,0.13299,0.12563,10.91092377,17.17744638,14.82445354,10.79922752,68.88992558,68.28937549,62.43491949,53.43701002,635.259996,676.1503546,641.9166763,927.6395824,132.886275,128.6101013,128.7696975,124.4698674
nini,n,i,L,n,i,M,-12.26979127,-10.84006786,-10.9407248,-11.94796012,0.0571,0.04893,0.05607,0.0668,0.39363,0.39404,0.37452,0.35139,7.338800295,7.062339721,7.337649773,7.884398177,64.53299159,63.84765396,63.89742861,63.87487272,360.7692828,369.6571705,362.5947829,341.5207628,116.0551032,114.6619952,114.7030194,115.787029,-12.66605088,-13.24329363,-13.49544682,-6.042275049,0.00291,0.00221,0.00718,0.0073,0.04171,0.02125,0.05262,0.16895,23.35877362,25.6353435,20.10577539,17.67376154,69.06642022,69.14156309,66.04916222,56.22947843,318.8199231,313.3230987,308.5013652,300.5219448,136.367463,135.452645,132.7592158,129.1476422
nuni,n,u,H,n,i,M,-4.420958621,-5.314809822,-6.463933188,-9.676354853,0.00951,0.00138,0.00321,0.00779,0.10124,0.00978,0.0269,0.01158,15.15980996,23.79951783,19.95060391,16.14156428,64.72544741,65.41265932,65.3693585,65.16073266,1055.517136,324.096903,641.2546219,1219.167501,149.158649,149.0359387,148.0956239,146.1082875,-13.34869221,-12.98972848,-16.69830714,-13.76417614,0.01849,0.00218,0.00357,0.00436,0.19526,0.01717,0.03805,0.04817,20.50210439,27.31679569,26.06813142,25.78218197,67.19983577,68.44174928,67.75903872,66.06013403,310.2261775,311.3305304,311.9933736,309.9322099,134.3425901,132.1664969,130.5865419,130.6371228
nani,n,a,M,n,i,L,-11.95847893,-11.35638564,-9.963453997,-10.1622645,0.00277,0.00244,0.00282,0.00601,0.1277,0.02344,0.02029,0.05898,15.2821296,19.71739693,17.87412356,14.52463421,69.47650976,71.12583765,71.42626876,69.71571202,663.1438001,699.8915183,663.4565511,580.3608724,138.523121,138.120882,138.1802565,136.4730416,-10.82884355,-10.53577545,-5.361208634,-3.530711183,0.13157,0.21489,0.19355,NA,NA,NA,NA,NA,4.37961719,2.334985016,-0.23509469,1.24820926,64.22186114,62.90879067,59.38885177,49.86697421,359.6668793,384.684597,362.2339714,304.7452499,109.0857885,104.2151288,104.9901176,109.6766907
nanu,n,a,H,n,u,M,-3.469120797,-3.08017252,-2.706574279,-7.101466872,0.00473,0.00293,0.00253,0.00685,0.18773,0.01117,0.03968,0.10147,16.08177959,17.57588268,17.09880383,9.628540642,70.25374489,73.34199859,73.09563,70.18160757,691.0532778,725.3273158,684.1130077,606.2428531,150.5937297,151.8773359,151.6659025,147.9535828,-14.31623893,-14.35228893,-12.05055741,-4.981513315,0.00974,0.00218,0.00408,0.01774,0.05198,0.01482,0.06183,0.20502,19.55632391,21.96288652,18.24155111,15.91320362,67.68146069,67.74493904,65.77856914,58.22946118,767.9935679,482.3303014,664.426887,326.5181186,131.3711708,130.7240201,130.1733897,129.296007
ninu,n,i,H,n,u,M,-1.636477924,-2.173703966,-4.370729628,-6.915536257,0.01456,0.00249,0.00276,0.00716,0.08177,0.00677,0.00618,0.01894,15.86829807,21.55492174,19.23312672,14.38909808,63.62820968,65.18451293,65.89273284,65.39529722,381.9354956,391.0741223,382.023679,366.5948865,148.4831798,149.9573096,149.2255987,146.9620175,-11.86847139,-11.75762269,-9.395086313,-5.84326085,0.00642,0.00124,0.00584,0.00933,0.0178,0.01904,0.08604,0.21927,20.44299967,21.37949211,22.6861145,17.72225934,65.39413051,65.92130707,63.40438875,56.3562187,581.232605,604.9930628,404.5224981,318.1640875,131.0105173,129.5854522,129.7532688,128.5763591
nuni,n,u,M,n,i,L,-7.327915027,-9.300801394,-10.51015787,-11.3827195,0.01155,0.0044,0.00353,0.01758,0.07137,0.0134,0.01957,0.03885,21.19814306,23.30811899,21.23175172,19.55158046,66.64786227,67.7167963,67.9773039,67.42760031,670.9860678,691.5014296,657.7337642,810.4893734,145.0870305,144.2140061,142.6030213,139.339211,-12.98681346,-9.264696738,-5.557553298,-6.112283218,0.06353,0.19767,NA,NA,0.39841,0.43062,NA,NA,5.06450754,0.707774698,0.405635499,8.051103441,65.50110405,63.70079111,59.29061229,53.793143,411.0206205,452.1189027,360.928563,339.7770573,110.2072497,104.8455311,98.30065076,92.86122809
nini,n,i,M,n,i,H,-8.483511017,-9.504989,-10.2494108,-8.400934021,0.00426,0.00121,0.00341,0.00076,0.03512,0.00529,0.0062,0.05116,20.28041897,24.05532633,25.5910346,22.00507401,68.6158213,69.44734883,69.19950992,67.50272057,328.6324107,325.601925,321.3848286,319.7526805,144.7311033,143.7075227,143.3650496,144.5071678,0.117480226,1.20061113,10.4598697,16.53705566,0.00911,0.00285,0.0038,0.02347,0.01477,0.0204,0.02666,0.20308,18.0519577,18.13911157,16.4002089,14.14268646,66.01240238,66.04433437,64.78648906,58.61115934,375.7402239,397.9778983,439.9903295,634.2191451,165.7925388,168.4225841,170.6956066,158.2754139
ninu,n,i,M,n,u,H,-8.321153902,-9.565303328,-8.327408722,-7.675400374,0.02518,0.00121,0.00187,0.00322,0.10257,0.00914,0.03212,0.02928,13.76378726,26.26351445,21.99609994,20.99205237,65.57460899,66.71192558,66.50065669,65.19956,324.845985,330.9932381,334.6697352,334.5059317,142.9316805,143.7610292,144.4287824,144.402976,1.140668982,3.346435771,4.273345889,14.10432494,0.00945,0.0016,0.00296,0.01681,0.02506,0.02424,0.04485,0.13177,11.72206515,19.40251434,17.35951109,16.3295284,62.3899813,63.51486813,61.85922826,56.42003767,819.7500644,777.5474902,744.7745029,729.2421941,157.7503595,162.6762022,162.7518569,159.2516348
nanu,n,a,L,n,u,L,-8.188869411,-8.440118514,-8.096046865,-6.198722614,0.04302,NA,NA,NA,NA,NA,NA,NA,-2.219675519,-1.109507302,-0.65677533,-1.73436803,68.55606103,69.86283199,68.86134046,64.93132214,675.1298397,751.8290241,726.0955464,635.7102048,113.9582986,110.0554236,106.4999652,101.0834244,-11.56958716,-11.20829206,-7.354821841,-4.561914732,0.17685,0.22373,NA,NA,0.39105,0.477,NA,NA,2.283549707,0.464119285,-3.956246195,-8.073782163,63.17495723,62.23677133,59.85514422,54.21550493,1018.786604,858.1761391,714.7979895,760.4844771,105.1927295,103.0384906,97.09649073,94.57321013
nina,n,i,L,n,a,H,-11.18137041,-11.05331103,-11.33644375,-11.70008241,0.03598,0.05934,0.07896,0.09537,0.29021,0.24249,0.24153,0.2643,6.684283847,6.65653286,6.236079382,6.489092448,65.13872789,65.14853503,65.16893433,64.72480918,419.9419113,405.438094,382.7440308,373.1114187,118.2194275,116.0951189,113.7591723,111.2170235,-8.647258668,-9.262003641,-9.948811731,12.12497641,NA,0.01557,0.03022,0.01268,NA,0.06824,0.05268,0.13073,-2.58915669,-0.393314128,-2.041544993,6.146365523,67.7609021,71.11843398,70.6151682,61.11044694,734.0442355,742.6148688,725.1474162,804.1033523,111.1169037,120.3084905,139.6991735,159.5743548
nanu,n,a,H,n,u,L,-2.400733435,-2.651927024,1.298162351,3.041979159,0.00504,0.00471,0.0056,0.00497,0.15481,0.03988,0.08116,0.08086,16.97383598,13.97137858,15.62771225,18.97380666,71.71659918,73.69176858,71.44739219,64.38291743,687.053534,710.6859562,698.9337804,623.9094118,151.5754741,153.7420955,156.8993225,157.7986373,-2.873326897,-9.868925656,-10.52172816,-5.210182211,0.00593,0.01933,0.0832,NA,0.05802,0.10317,0.26587,NA,10.16542875,7.641387416,4.362339606,-0.016493524,64.64883711,66.45256767,65.22182513,56.08804573,669.5663724,864.9572249,789.162372,668.3690601,153.0789967,140.1153762,119.4914035,103.6379391
nini,n,i,L,n,i,L,-11.24259818,-9.802821439,-7.232810497,-5.74350046,0.06325,0.11434,0.21161,NA,0.35776,0.3987,0.38902,NA,4.609982468,3.321454031,0.342363956,-5.265933912,65.62173199,64.89257329,61.9750911,56.61855148,440.8698271,432.1394489,401.471464,404.0173302,111.1711047,107.6698342,100.7086081,94.21043907,-10.44674232,-11.33503133,-7.157531299,1.648308229,0.13749,0.11221,0.19742,NA,0.35296,0.37238,0.34111,NA,5.099082878,4.868131968,0.42353323,-8.77656203,64.60722401,64.01689767,60.43304612,52.18924401,408.8448748,397.9051855,391.1151418,358.8320667,108.3375481,106.1637253,99.93820753,98.40818317
ninu,n,i,L,n,u,M,-11.62176769,-13.14860244,-10.86326055,-11.61204449,0.05064,0.04841,0.06633,0.10857,0.32779,NA,0.49094,0.35146,5.331974841,5.772190277,5.840646304,5.528056884,65.98234357,66.9108876,66.65357209,64.69767914,395.6754402,398.2001862,400.543586,393.96793,120.197053,114.5511993,112.3667309,108.6212287,-12.57910806,-11.88705351,-11.35584164,-3.313344307,0.00742,0.0026,0.00563,0.02006,0.08102,0.02134,0.03036,0.28883,18.25921086,20.66025264,16.9653341,13.13274717,66.95980722,68.17790251,66.74759765,59.22903258,502.2466918,783.2282153,680.9126247,713.9122922,128.7265503,131.1419983,128.1389389,122.3327408
nina,n,i,H,n,a,L,-0.676053342,-0.762411913,-1.057623168,0.313518901,0.00738,0.00209,0.00269,0.00554,0.02621,0.01372,0.03119,0.04487,14.56735928,17.5867117,19.02028173,18.33524279,67.84455723,69.03414651,67.71188911,64.83366029,416.938321,420.9673706,428.2525222,426.3749566,160.9968915,162.5708955,162.6448178,161.9685589,-0.915263022,-5.272144847,-6.188081523,-3.125200456,0.01045,0.01096,0.04127,NA,0.10294,0.02507,0.11239,NA,12.29443321,5.642463188,-1.230688235,-1.015649939,71.43577975,74.24628572,71.86320036,61.90338648,655.7727372,694.6262157,724.2623275,701.9696304,158.6125974,149.523119,123.3725802,101.6206834
nuni,n,u,L,n,i,L,-8.422529719,-8.635965492,-6.466169381,-0.202851843,0.17694,0.13899,NA,NA,0.0925,0.10956,NA,NA,1.798774671,1.625904215,-2.17034079,-6.087332467,63.8834484,62.70783606,60.36468305,54.01273778,1041.639439,963.2812336,832.5399874,635.5259093,109.7564571,106.4935051,103.078826,96.28660164,-11.77646228,-8.629698903,-7.297152183,-1.629648058,0.11288,0.18852,0.20386,NA,0.28168,0.29502,0.15599,NA,4.419091766,3.864555717,0.37515131,-4.255430003,64.23271711,62.61139525,60.12300567,50.9658193,406.5186588,399.6587688,401.284934,368.8449857,108.1894962,105.0682388,100.1801365,94.7187662
nunu,n,u,H,n,u,H,0.965542204,1.407828568,1.559642013,0.949060827,0.0059,0.00151,0.00283,0.00154,0.06358,0.01279,0.01761,0.05238,13.63680344,20.44419496,21.37801441,20.25424314,64.40643881,64.8959034,64.18466765,62.78477112,588.0309229,693.4522609,772.2177794,867.5964498,160.1442077,162.3967526,161.9323165,160.186582,0.9842296,1.424141508,3.332261007,11.33072043,0.00224,0.00196,0.00229,0.02018,0.01222,0.0152,0.04336,0.36943,19.83199062,18.0579889,17.59680021,15.18139658,63.438873,63.45495123,61.67123803,54.85344298,859.8315632,849.5989119,812.7072258,791.7873574,159.9421187,160.1086976,159.7888477,154.6695475
nunu,n,u,M,n,u,M,-12.82146152,-11.99415821,-12.48321793,-14.37465075,0.0153,0.00151,0.00118,0.00181,0.10123,0.0101,0.00349,0.04785,22.10556182,25.08395585,24.13374645,23.33477446,66.22616026,67.44337816,67.87394373,67.10978838,971.4431634,891.7971783,851.1885819,948.7868046,138.0104411,136.7046639,136.0976918,135.228672,-12.80439765,-12.54432581,-12.18199895,-8.255546158,0.00594,0.00135,0.0024,0.0083,0.03469,0.02237,0.03093,0.22671,17.04046057,22.29338067,20.39058047,16.48861802,68.01741261,67.96226524,66.35485051,59.5302961,897.8647428,743.1107602,664.629587,681.0565466,135.5682046,133.1763626,132.6304036,133.1541819
nana,n,a,M,n,a,M,-9.920305176,-7.616021065,-8.215386794,-8.264063613,0.00675,0.00394,0.00231,0.00376,0.03653,0.01327,0.02704,0.03647,12.10504307,17.86663456,16.98473257,15.87700807,67.36395592,69.21377308,68.67941917,66.06450077,695.9768037,738.0161896,719.0990566,645.1732869,132.419836,130.0469328,129.9484431,130.3079067,-10.70857269,-10.91161057,-9.089616192,-4.530399496,0.003,0.00364,0.0063,0.01524,0.0494,0.03039,0.02495,0.2642,15.16198585,14.04058907,12.26268707,10.29505283,69.45613529,69.26841189,66.79520409,59.54417862,667.7740664,694.4494186,660.6561058,624.6952111,135.7235428,133.2459654,129.0150935,126.7229504
