subj,word,onset1,vowel1,tone1,onset2,vowel2,tone2,trial,block,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
mz2,nana,n,a,L,n,a,L,41,1,2.942534625,2.467296413,0.866104448,7.799243215,NA,NA,NA,NA,NA,NA,NA,NA,-4.204557727,-0.593280088,-0.616781006,-1.038321079,63.18316562,63.34173254,60.34057045,57.19552309,790.1396174,846.1854817,885.5352328,1139.39394,112.3350212,107.9097064,102.7099957,99.48100523,2.238149991,-2.588765583,0.240636157,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.753271396,-3.335310608,-1.81830954,0.240218901,58.29677008,59.19618501,54.93993958,51.48866309,875.1226514,836.6673471,855.8366044,1073.866891,101.1075706,93.63645732,89.6211841,NA
mz2,nina,n,i,H,n,a,H,42,1,0.091089631,1.759286194,1.03564127,1.599175836,0.00558,0.00296,0.00245,0.00163,0.04702,0.01306,0.01321,0.0169,19.65892521,23.14415947,25.98634321,31.2602192,68.78070006,69.21342311,68.56548693,67.82822786,387.6553878,402.5409656,398.4574389,394.5913102,170.0783605,174.5328902,175.0281622,173.2088352,5.950770091,12.70328018,15.09061659,19.28463211,0.003,0.00329,0.00589,0.00914,0.03889,0.04735,0.05251,0.09397,15.93846437,15.69837272,16.456495,NA,72.87014573,68.76690141,60.80296187,54.60500242,769.4303274,795.3852419,637.0661128,573.8119084,176.0883414,172.2794814,172.1909619,168.9214525
mz2,nina,n,i,M,n,a,H,43,1,7.208046717,7.471720412,5.256212272,4.847371735,0.00512,0.00629,0.00452,0.00407,0.04805,0.05669,0.0242,0.05859,21.14240252,19.48577111,19.25661249,21.96992641,65.00396113,65.94119963,65.57356072,63.89796399,432.31283,409.6593189,404.9072292,392.8591083,151.4810732,152.4412347,151.0672497,149.1684415,7.887986099,11.95334848,14.96038654,16.37655616,0.00365,0.00395,0.0036,0.01363,0.05526,0.04212,0.08926,0.13406,15.94149003,14.87047748,13.77998177,NA,72.35366519,70.40204075,60.60845016,52.14887331,750.9155978,818.4585593,663.9196212,593.285577,176.3514081,177.1343293,172.2546454,163.2839353
mz2,nani,n,a,H,n,i,H,44,1,-0.213946584,3.207023311,5.185575702,12.10471735,0.00727,0.00401,0.00407,0.00574,0.05627,0.0324,0.02898,0.0331,12.54121049,13.76097309,14.74039904,16.05553153,72.61191697,74.0686576,71.99372153,68.90458955,850.5709846,936.9555779,894.7106191,817.5213796,167.8329612,173.9439495,173.6568655,170.6762297,3.748613919,10.68832762,5.974727851,10.19998357,0.00248,0.00182,0.00448,0.00454,0.01622,0.05627,0.03524,0.06276,17.39092895,21.05599311,17.90682668,19.90295393,66.38036419,64.20986468,60.40985631,57.29709453,383.5986863,384.1119641,342.8716812,343.5621235,172.4967984,170.7193699,169.1356336,165.0308387
mz2,nuna,n,u,L,n,a,H,45,1,5.982798097,9.187007796,6.880361738,4.248722163,NA,NA,NA,NA,NA,NA,NA,NA,-6.178180972,-3.675448375,-2.539531022,-3.417930151,52.5896972,51.01308615,48.61049111,50.2984725,601.4555914,555.3712075,524.5403108,526.7395545,108.5423627,105.5637766,103.4991342,100.5602741,2.140917253,2.490157462,5.01251073,11.16345272,0.02234,0.0233,0.01618,0.1012,0.1038,0.04579,0.16727,0.19366,-0.846137354,-0.912360367,4.597074674,10.04940608,59.94040202,64.53918321,61.39111648,52.50370228,713.754503,723.9286568,701.1910027,819.8141548,118.0504199,138.3136399,164.0222275,176.3209821
mz2,ninu,n,i,L,n,u,H,46,1,8.542139,7.04887422,0.795168738,-4.389898966,0.01126,0.0333,0.02867,0.11575,0.04969,0.09243,NA,NA,8.07825812,9.643432511,4.665434281,1.215586954,57.14985438,56.95278919,56.10271791,54.22962936,357.1552813,370.1099231,416.7429478,419.3473337,117.8800436,119.3558958,110.5625946,102.5317112,8.161926801,5.439499412,3.257817501,4.723414491,0.03692,0.0274,0.02269,0.02815,0.17342,0.09346,0.05491,NA,5.591171469,6.962655351,8.90583307,6.833081653,54.75336077,58.86677959,57.00595163,50.35672907,401.9484648,458.678685,370.458748,356.7064523,129.9782298,152.2279507,176.3189043,194.2731215
mz2,nunu,n,u,L,n,u,H,47,1,1.053163194,-8.291973149,-6.859265212,-10.01319962,NA,NA,NA,NA,NA,NA,NA,NA,-5.2787107,-2.103985605,-0.9244126,-0.940289622,53.32388613,53.63095261,53.32099443,52.9490686,537.7654668,515.2755583,493.9610983,491.5887358,110.3247431,104.0619456,100.8636544,99.37305659,-0.062351134,4.913593873,4.314661514,6.177969481,NA,0.03836,0.01179,0.02287,NA,0.16309,0.07774,0.12708,-4.237877798,2.063844652,9.81257108,10.29138241,54.00520637,60.63658028,61.40178001,54.19196442,588.1575524,490.9752828,494.0963442,434.305651,112.0844288,137.4739806,165.2825724,182.3208651
mz2,nunu,n,u,H,n,u,H,48,1,3.240253962,2.038517594,0.675204226,0.618960208,0.00494,0.00178,0.00119,0.00609,0.04801,0.03659,0.04038,0.04272,16.59098585,21.53872147,23.69150462,21.71023485,64.32227612,65.04067159,65.23760081,64.69756701,515.1899213,513.8068954,531.4386212,586.800174,162.9396204,166.9761206,168.6802082,167.6461593,7.559045548,1.934753977,1.86655993,2.638033712,0.00245,0.00303,0.0067,0.01079,0.04002,0.0303,0.06446,0.07432,21.65984164,24.18045294,17.37405683,18.79146903,64.55851471,63.35483009,60.51513414,56.25422483,569.337014,594.742458,603.641085,594.5152176,170.8498175,168.9891845,164.5910257,158.8899399
mz2,nanu,n,a,L,n,u,L,49,1,3.996467872,1.749134077,0.64772701,2.510724845,0.04492,NA,NA,NA,0.0908,NA,NA,NA,-3.365367714,-3.071236452,0.693027821,-2.262613372,62.6940654,60.50061329,58.21128354,55.4692833,705.2690346,772.3446978,768.8007761,697.6155995,123.0514564,110.4096912,102.9904965,100.867686,-1.046948048,-0.522900052,-0.008252397,3.538881514,NA,0.07446,NA,NA,NA,NA,NA,NA,NA,1.538156382,2.807477452,NA,51.67594321,53.91164816,52.12423241,48.7737939,NA,672.429496,767.7444887,NA,95.97733251,95.28122521,94.56366941,94.123684
mz2,nini,n,i,H,n,i,M,50,1,-1.58552485,0.489939672,1.859843613,1.786426867,0.00653,0.00425,0.00229,0.00606,0.0829,0.00637,0.02559,0.03519,16.15905915,17.17867916,17.13132965,17.31963076,67.53921329,70.21997903,71.24437228,71.35868671,383.4630918,384.2602113,385.4143539,395.1543999,169.1846425,173.5816093,173.1204992,170.7914667,4.845964569,2.118557369,1.211357857,7.26006706,0.00323,0.00404,0.01034,0.00233,0.06102,0.05845,0.07305,0.0558,20.29116028,17.34504783,14.36690026,16.33652015,68.08914271,67.37471224,62.9858295,55.96585546,379.4025491,365.5644455,375.164121,400.4368339,148.5849278,150.309513,146.1572285,142.6404115
mz2,nini,n,i,L,n,i,M,51,1,3.380630417,0.848494315,-2.599545535,-2.894308962,NA,NA,NA,NA,NA,NA,NA,NA,3.741991287,3.440940177,2.924470873,2.510468118,55.37799686,54.93735289,54.28067036,54.60212021,424.1774544,436.6671019,439.3133771,426.3069163,110.9223465,108.023319,104.6762877,103.8358342,2.258584946,1.22155697,1.784700865,6.022505541,0.00662,0.0049,0.00476,0.00707,0.07601,0.07874,0.09304,0.17239,15.79058045,19.08385405,18.90436901,15.10449255,64.18685331,63.41798274,59.62033824,53.30357398,381.4629614,370.2050469,376.2147098,333.6756129,143.683479,145.365988,144.5386772,146.1455809
mz2,nina,n,i,M,n,a,M,52,1,-1.034255677,-1.18356718,-2.158802441,-2.632347011,0.00576,0.00361,0.0018,0.00414,0.08446,0.02372,0.0108,0.02949,17.39761664,21.30140689,26.00076062,28.68367642,67.1667262,69.64022557,70.04138601,69.65341527,375.841716,395.2869708,396.278438,402.7147736,168.5779448,174.2498589,175.2945996,174.4493457,4.532076759,4.332442828,13.88621342,30.65016665,0.00291,0.00232,0.00609,0.00782,0.03949,0.05525,0.07539,0.08656,19.25286716,17.95096812,14.44840571,NA,75.01591909,71.91644077,59.59214407,51.98395381,751.3431107,792.4187273,726.4233218,1491.209234,176.5921544,173.4491886,171.348903,170.4736522
mz2,nana,n,a,H,n,a,H,53,1,2.053275998,1.29044992,5.957064602,0.948556902,0.00235,0.00423,0.00705,0.00355,0.07185,0.03454,0.02967,0.05582,15.92609222,13.62440699,8.85932172,16.09823013,69.90741785,71.02660554,69.30339592,66.1896131,774.5773232,822.9464103,852.3714465,831.5212062,174.6723295,175.5854193,171.0481276,166.9775033,5.243808956,5.074197805,8.784424316,20.05279617,0.00436,0.00253,0.00643,0.01412,0.01332,0.04194,0.07259,0.17318,12.48123643,17.36395032,14.23034237,NA,71.2138432,68.99947986,62.13015762,52.95635547,779.7973791,798.3697659,763.9221181,656.5444186,176.2600094,173.1923103,172.6266751,175.506031
mz2,nana,n,a,L,n,a,M,54,1,1.094758464,0.043999425,-0.426868031,-0.482739727,NA,NA,NA,NA,NA,NA,NA,NA,-3.815475218,-1.844422134,-2.411642524,-5.217817895,61.92669055,63.28219155,61.95256069,58.06001836,732.3170913,754.2899582,730.4919142,684.6417328,115.2845485,114.6564207,112.0305087,108.0021851,1.399655821,-0.217152939,0.683494229,5.957996485,0.00558,0.00783,0.00507,0.00387,0.09599,0.06234,0.07021,0.24558,13.0646138,10.85294481,13.62744763,10.74661537,67.02963344,68.36378477,64.79287209,56.09913174,769.5605367,786.3134905,808.6791127,731.9922128,147.128349,147.2662325,143.8664453,143.8694995
mz2,nini,n,i,H,n,i,L,55,1,2.047048505,-2.725367707,-2.327371751,-2.028752809,0.00565,0.002,0.00114,0.00154,0.03213,0.01585,0.01916,0.02093,16.56782362,25.38397074,28.4345918,27.39775504,66.4969185,66.55278215,65.4920447,64.41766198,369.7424922,357.5312149,356.5491949,355.3652575,173.4802657,181.04298,183.4145855,183.363026,-3.78029037,2.111687373,13.0827075,4.239532808,0.00602,0.03984,0.08423,NA,0.04127,0.10652,NA,NA,13.19744679,6.106444545,-1.764409717,9.858465432,65.35230525,64.44817954,58.63812293,49.34053003,367.8651573,362.1787175,363.6334263,367.1984032,186.3293029,164.3392558,121.5797122,96.23345535
mz2,nana,n,a,M,n,a,M,56,1,0.972022659,-0.737476277,-0.413659368,-1.579850358,0.00287,0.00317,0.00249,0.00247,0.06868,0.01786,0.01707,0.02856,14.10074412,15.99459358,18.92087317,17.75954416,69.89966285,74.28432259,75.0290348,73.210489,742.0580835,831.128236,858.9163209,839.7690005,154.9190253,155.1969175,156.3010873,154.7044931,1.530851072,-0.151602824,0.620724179,13.89834583,0.00789,0.00359,0.00365,0.00424,0.08447,0.04205,0.05138,0.11845,15.87208142,16.96258346,17.04191329,11.21547271,72.31553163,71.31474648,65.84249898,54.62368203,783.4669352,780.9449861,743.5009206,735.6462119,157.64966,155.3144622,152.8842989,152.2865157
mz2,nuna,n,u,H,n,a,M,57,1,-0.207005756,5.185990189,4.865937212,6.999755686,0.00421,0.00186,0.00175,0.00398,0.04403,0.01164,0.01962,0.0326,23.41277246,27.83470221,28.34183302,26.14077563,65.53921571,65.97213076,66.05206809,64.29104894,515.6947386,494.7085624,526.36026,545.7611676,169.3680079,172.4467261,172.5770184,170.7321655,3.33936781,6.284604315,4.847268252,14.40374839,0.00409,0.0018,0.00248,0.01043,0.03364,0.0509,0.08939,0.12438,15.12780345,19.65921465,13.86546893,NA,70.24628668,69.66893056,63.21524149,53.6221493,711.7837805,721.9208255,673.6960556,561.4010583,150.4955913,152.4486206,151.0096693,148.5996393
mz2,ninu,n,i,L,n,u,L,58,1,7.302398338,7.226097089,6.927873937,4.188604641,NA,NA,0.00821,0.04216,NA,NA,0.34039,0.07087,8.758176585,8.376324784,8.996151785,6.91185,59.26899254,60.23880986,56.53839904,56.80983287,371.7998514,357.3699982,333.1234057,391.8573132,114.8010362,114.3745986,114.134171,116.3237271,1.888580929,-5.930432989,-11.66297303,-7.794033592,NA,NA,NA,0.07871,NA,NA,NA,NA,-6.133238454,-3.385459086,-1.706266651,0.504425403,51.77003582,52.69929612,52.40648897,50.00828674,739.6944327,551.0428533,459.0178282,438.8660573,103.1568326,99.55440639,95.20346368,92.77256608
mz2,nina,n,i,L,n,a,H,59,1,2.196783914,-0.9835165,-3.724647548,-6.996996889,NA,NA,NA,0.04881,NA,NA,NA,NA,-3.267188787,2.495563598,2.186855009,3.305538116,53.71431653,53.17176995,54.34437024,55.56275024,531.2608687,514.6016822,472.2252181,431.8874198,105.9210127,103.3432356,100.2787752,97.27986476,-0.252704829,0.888590483,2.459940612,17.35148152,NA,0.02144,0.03026,0.02485,NA,0.22584,0.16443,0.13923,-3.007462724,-2.204258477,-1.130829874,2.065173087,60.07735815,66.46930464,64.51474215,54.46107214,760.8885309,837.7064799,856.7548926,1141.798495,109.0774514,121.7816152,146.419965,182.2658897
mz2,nuni,n,u,H,n,i,H,60,1,3.023700874,6.281596495,7.580030102,4.362162247,0.00579,0.00137,0.00144,0.00175,0.04796,0.01333,0.0136,0.02332,24.10654009,28.14837015,31.13539161,29.42781149,64.89036292,66.68355657,65.92023709,64.89550587,414.3466182,453.5723113,399.2675481,414.0325547,175.009025,179.07801,179.8046621,178.7067199,12.58971782,5.787575581,8.278652021,12.41816768,0.00242,0.00209,0.00351,0.00961,0.02279,0.03956,0.06954,0.13297,23.38758293,23.73185089,19.91895852,16.97920957,65.91230791,63.89874076,58.50981402,52.38219256,376.7305386,386.9986803,335.5492607,244.0179349,179.6190546,176.5570579,175.2913992,183.8670661
mz2,ninu,n,i,L,n,u,M,61,1,4.061193045,0.459086216,-0.705890958,-1.157350347,0.02056,NA,NA,NA,0.04885,NA,NA,NA,4.609338078,2.197334481,-3.511451001,-3.004280036,57.69633251,56.99558996,56.28406008,55.16336771,466.096441,477.0796372,460.5051625,452.3843801,118.0785779,113.5249109,110.8662681,108.1341008,5.269841592,7.649095023,12.7270131,14.83869174,0.00619,0.00244,0.00455,0.00894,0.04063,0.0698,0.11081,0.15166,18.49900505,23.64468407,21.09084567,15.26764022,64.40619702,62.42894831,57.35603729,50.89134623,496.7376596,483.6840942,394.4862558,297.642985,146.5994924,151.7693311,152.0344249,150.4441183
mz2,nini,n,i,M,n,i,H,62,1,4.940528408,5.349063723,1.582526605,2.107879686,0.00429,0.00262,0.00224,0.0015,0.03979,0.02201,0.01717,0.03182,19.24684373,24.05325547,25.06442711,25.32233993,66.06751605,66.39763815,65.72591666,64.49281628,404.4972137,402.6486996,420.3099156,402.9271586,147.4353194,151.3848047,153.0568701,153.4353854,10.52653974,1.429498776,2.3908296,10.07731882,0.00471,0.00238,0.00628,0.0118,0.02417,0.02697,0.06534,0.132,18.61176978,23.19963669,17.73917817,19.16201857,66.48742595,65.66378967,61.2537145,53.66495771,346.6370497,347.7087616,346.4864761,322.3195394,178.4844537,182.3456758,188.6555691,197.2578704
mz2,nunu,n,u,M,n,u,L,63,1,2.448122385,1.720201328,0.783249022,0.005075714,0.00252,0.00173,0.00166,0.0015,0.05719,0.03281,0.05003,0.04997,24.67108388,27.31346386,26.79901965,22.74647299,66.26419163,67.24452212,67.04861589,65.30614916,405.6799408,473.9053601,472.3492486,439.6352284,156.1916612,156.4738706,156.2699153,155.0781446,15.52133432,11.55604966,8.866341586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.66234677,1.200699176,55.82310987,54.08962105,51.56795232,49.51308118,1285.074354,827.9841379,991.6145464,1016.532936,103.62143,96.08997581,94.05589429,NA
mz2,nanu,n,a,L,n,u,M,64,1,3.554185225,4.867924913,-2.652409594,-1.931536609,NA,NA,NA,NA,NA,NA,NA,NA,-3.08239449,-1.712338118,-3.703634136,-2.781271843,56.111996,58.04379553,57.93205628,55.09062059,739.2863466,779.0487748,768.075004,668.7147359,104.410614,98.53661134,94.35005257,91.7935653,14.17776178,7.851808389,3.636442531,3.44824858,0.01381,0.02755,0.02077,0.03618,0.47013,0.09391,0.15005,0.19379,7.750092053,9.52083742,10.7025878,9.63160346,57.58791459,61.51525122,60.79961711,55.3123987,568.935452,447.7343001,402.3835689,359.1442475,123.1615268,143.0589797,166.1858446,187.7176433
mz2,nunu,n,u,M,n,u,H,65,1,4.825432194,4.881266651,2.704983142,2.525424434,0.00883,0.00348,0.00174,0.00099,0.03985,0.02671,0.01682,0.03098,22.09031647,23.13561961,27.09402369,26.42241647,66.35976311,66.75427231,66.55746416,65.29155015,411.2298355,448.1444893,493.9531235,483.5214833,150.1809495,151.5520136,154.0455957,154.030592,-1.388382126,0.340064457,12.72792095,9.46279024,0.00233,0.00234,0.00749,0.02221,0.02275,0.04815,0.05234,0.15631,22.73679682,25.1533751,18.78099718,14.30421167,69.0226118,65.65748391,60.37891163,54.38063186,434.0500862,483.6988581,595.5545804,451.3044232,181.8102852,184.5024661,180.4404113,183.9791421
mz2,nini,n,i,M,n,i,M,66,1,1.295976081,0.004610293,-0.466818188,-1.7752405,0.00412,0.00163,0.00317,0.00125,0.10927,0.0102,0.02062,0.01593,20.8480041,24.51717162,25.6640047,25.73122153,66.54373088,68.5276156,68.57825921,67.19353944,433.5413268,434.1251767,416.9959923,410.5438406,158.7184602,159.4439886,159.4148366,158.8544905,0.460763752,0.847148964,3.166588001,16.54646346,0.00469,0.00413,0.00281,0.01811,0.02098,0.0413,0.07196,0.0826,22.45875343,22.16888151,19.54815007,16.23422263,67.88543985,65.47262061,60.33183791,53.39723918,374.2434962,360.9052334,336.1570016,224.5961,158.5177367,154.837188,153.9970082,160.4238093
mz2,ninu,n,i,H,n,u,H,67,1,1.977606638,2.567521106,0.506867616,-0.052674304,0.01299,0.00248,0.00087,0.00071,0.08495,0.00517,0.01634,0.02035,12.45021995,18.19618951,25.93787966,25.2564544,68.78816958,69.97038527,69.98607182,69.74265155,364.1487757,378.5651177,396.6428178,404.4428643,166.0805738,173.4628942,175.8503738,176.8844183,0.961283392,14.77409215,12.1786723,9.620204176,0.00255,0.00186,0.00141,0.01131,0.04175,0.0454,0.04223,0.10389,22.91202101,26.11553935,27.65512393,18.97164721,63.84804717,61.79490963,58.65026147,54.25379293,425.3653533,391.9984548,414.717026,379.8654819,181.4148466,180.1500311,178.5767492,181.7621735
mz2,nina,n,i,M,n,a,L,68,1,1.823329357,4.672939886,1.888769636,3.658085361,0.00569,0.00438,0.00215,0.00527,0.05977,0.02034,0.02755,0.05771,21.17905427,19.96771574,24.91907543,21.08120238,66.9161206,68.50508537,67.93529425,66.45595375,418.837353,409.3130663,400.1314797,398.0308047,153.7076671,151.6068003,149.4767938,150.5831163,3.744624241,0.910976365,3.736037016,NA,0.04759,NA,NA,NA,0.33736,NA,NA,NA,-1.702168762,-4.086034108,-2.897672622,-0.418060428,64.00698075,59.712831,53.62987296,51.68698398,662.2886761,731.1220365,851.0004525,981.5792396,122.8649117,109.9653295,103.8627936,NA
mz2,nuni,n,u,M,n,i,H,69,1,2.927427681,2.559696253,5.069671842,4.671313497,0.00603,0.00587,0.00153,0.00243,0.11051,0.02796,0.02743,0.02067,18.40842887,19.67969601,25.89566176,24.06659039,66.54364274,66.3659807,64.722688,63.82668076,430.9279728,497.4599012,479.1619406,499.0482618,153.8527416,154.9240734,152.0194211,151.6109307,4.214693871,-2.590909559,1.799372286,11.49362154,0.01015,0.00109,0.00311,0.00779,0.02133,0.03057,0.06356,0.24325,13.67119746,24.03316562,20.85570404,15.9047042,67.43567207,66.70934396,62.17523996,54.72509392,375.0011278,368.3906294,344.7416073,278.4722162,177.6058551,184.0662064,184.4635287,190.0512812
mz2,nana,n,a,L,n,a,H,70,1,-0.695563972,-2.826170904,1.595757375,NA,0.02062,NA,NA,NA,0.39803,NA,NA,NA,0.246763376,-0.346250991,-0.532777911,-2.360140319,59.43170603,59.99520379,58.78101926,53.88987039,752.7685976,796.6955104,775.6293547,676.8949094,106.8132329,102.8783433,100.3617239,NA,2.861753637,2.851748675,2.942116456,10.46869262,NA,0.01749,0.01574,0.02503,NA,0.17889,0.08026,0.11411,-2.819140274,-0.334346148,0.935190845,0.567900554,58.20667714,64.62125522,64.22622203,57.5131104,760.8880829,811.4639013,779.5569272,917.4241087,114.7163612,132.1438982,151.4972756,177.8546956
mz2,nuni,n,u,M,n,i,L,71,1,4.205577236,4.052257112,3.880532768,3.748453953,0.00501,0.00369,0.00128,0.00525,0.0329,0.02321,0.03917,0.05779,19.11850169,21.39007508,25.74916503,21.05383018,67.02659319,67.55803796,66.5335981,65.65184879,446.168111,517.081161,503.1423967,605.729177,150.7063007,152.2850649,151.7165756,151.5526635,9.797165557,8.998855477,2.97308934,-0.438231647,NA,NA,NA,NA,NA,NA,NA,NA,7.2166888,6.48214981,6.422807048,7.699369275,55.26153905,53.15939303,48.67212805,47.7836153,448.0587724,407.2035363,982.0809766,290.0706784,97.60557922,92.64953082,86.3176331,84.17825767
mz2,nana,n,a,H,n,a,M,72,1,0.613286302,5.268030513,5.102414815,0.938180505,0.00231,0.00219,0.00383,0.00356,0.06338,0.01434,0.03976,0.04975,16.10571703,17.82546318,14.98806212,18.38768835,73.87757167,75.18216195,73.15694287,70.29931366,793.231795,837.2609506,843.8787092,841.0841211,169.6141127,172.0249501,171.0020252,168.1637386,3.046902033,4.791818304,6.300106359,3.292168726,0.00266,0.00253,0.00245,0.02876,0.06966,0.10203,0.09733,0.0538,16.9785175,16.97631986,14.61864143,11.4118644,71.792949,70.1774856,61.22701351,55.04617401,770.3646539,786.1516798,740.459311,648.2882242,150.8600363,151.3426919,148.6485393,142.0968686
mz2,nini,n,i,M,n,i,L,73,1,2.888521845,1.480949833,0.341233622,-0.166304928,0.00455,0.00271,0.00187,0.00755,0.03536,0.04911,0.01969,0.04591,20.912243,22.62363821,24.00070251,24.18386485,66.24155061,67.47527282,67.86104873,67.42623094,345.7239207,352.7028643,362.5118784,367.748842,153.376448,153.6300822,154.903778,155.1507827,19.30376808,12.76648024,4.495339055,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.85018976,-1.906420926,9.642001583,7.870757768,59.67046626,57.01691801,52.68701022,47.85837629,373.0238869,354.9949899,321.5595375,329.5137526,109.4412898,101.4026778,96.57237885,NA
mz2,nani,n,a,H,n,i,M,74,1,-0.518480547,3.170116231,4.55196398,2.24920761,0.01034,0.00369,0.00317,0.03088,0.10839,0.04503,0.03079,0.04641,5.658641927,13.87326165,15.83461301,14.81575996,73.53467503,78.15940157,78.59893292,75.52289831,859.7046753,961.00425,966.5975209,858.0463727,167.5048994,172.8733323,173.8331602,172.650802,5.274206098,5.962895554,8.681184597,NA,0.00273,0.00387,0.00918,NA,0.02737,0.07623,0.0757,NA,21.32627089,17.27183301,16.56773167,15.54878604,66.31871156,63.99354574,57.37116027,51.68093469,365.5059821,375.2650286,294.0269941,409.5250704,150.3904372,147.9495435,147.3322563,NA
mz2,ninu,n,i,H,n,u,M,75,1,0.25171483,-0.339539767,-0.487383712,-1.555319413,0.00535,0.00131,0.00136,0.00526,0.05646,0.01989,0.01616,0.03788,18.24498685,24.33339584,23.39174752,23.59207032,67.8843016,69.70735369,69.34709828,67.92048241,415.8834928,423.7808044,431.2915951,439.0620591,166.2995119,170.2420639,170.0721815,168.088919,3.072615689,4.532082743,5.501087654,10.85569473,0.00436,0.00118,0.00518,0.01129,0.08363,0.03123,0.0851,0.13947,16.68964563,20.38736279,19.92977779,17.4416739,63.81613881,60.45267714,56.04113477,51.92374143,533.6921916,576.2069564,586.050788,394.2508536,148.348962,146.3106635,146.5988104,146.7872555
