word,onset1,vowel1,tone1,onset2,vowel2,tone2,specTilt_1,specTilt_2,specTilt_3,specTilt_4,jitter_1,jitter_2,jitter_3,jitter_4,shimmer_1,shimmer_2,shimmer_3,shimmer_4,hnr_1,hnr_2,hnr_3,hnr_4,amp_1,amp_2,amp_3,amp_4,f1_1,f1_2,f1_3,f1_4,f0_1,f0_2,f0_3,f0_4,specTilt_1_v2,specTilt_2_v2,specTilt_3_v2,specTilt_4_v2,jitter_1_v2,jitter_2_v2,jitter_3_v2,jitter_4_v2,shimmer_1_v2,shimmer_2_v2,shimmer_3_v2,shimmer_4_v2,hnr_1_v2,hnr_2_v2,hnr_3_v2,hnr_4_v2,amp_1_v2,amp_2_v2,amp_3_v2,amp_4_v2,f1_1_v2,f1_2_v2,f1_3_v2,f1_4_v2,f0_1_v2,f0_2_v2,f0_3_v2,f0_4_v2
nuni,n,u,M,n,i,H,6.991916367,6.3760355,5.374496039,4.088013461,0.00495,0.0018,0.00163,0.00182,0.02415,0.02288,0.03809,0.01909,23.51296219,24.45160571,24.53231906,25.30709205,62.49995297,62.33353573,62.09476647,61.95628449,534.9774658,678.1745527,535.1951182,472.7160154,166.6925639,168.0919586,169.7506345,169.995004,-1.976737221,3.098260816,3.575917698,10.27697758,0.00503,0.0018,0.00297,0.01564,0.02695,0.03319,0.07371,0.13958,17.60417333,21.03460479,19.12812807,13.82866034,64.93783567,64.59765274,60.51243027,52.7667236,398.1770277,409.5373235,413.667571,335.0447076,196.8572551,203.4819029,204.1838201,208.784171
nanu,n,a,H,n,u,H,0.486727461,-2.256041716,-1.839355839,-1.914997444,0.00753,0.00337,0.00251,0.00242,0.06226,0.0257,0.06855,0.06885,12.64336261,16.24869856,17.6942231,19.47886924,70.30433902,72.71524408,72.0761834,70.5641033,730.9752219,772.9273067,765.2084171,734.865426,184.5363609,191.4236399,191.6024234,189.2252674,-1.037361581,1.943863539,8.561562956,11.87323451,0.00177,0.00208,0.00385,0.00464,0.04221,0.06345,0.06356,0.04684,20.19916883,21.2623117,22.84216731,20.23426059,65.36379166,62.0544173,57.66438125,54.73719221,577.4609745,500.2223567,449.0875088,405.7090936,190.3777688,191.0736865,191.13742,186.9211789
nina,n,i,H,n,a,L,8.565834106,6.177918108,6.008166801,5.982950962,0.00887,0.00414,0.00368,0.00272,0.0306,0.02528,0.01356,0.0238,12.53311158,14.68359972,19.69273853,22.36016653,64.50244205,64.81272441,64.51873611,63.95035191,415.7417106,439.1617567,449.9578818,441.3565688,207.118595,217.2354825,220.2301645,219.2632343,-0.884321616,NA,-5.069052955,NA,0.02418,0.05775,NA,NA,0.04778,0.08743,NA,NA,-2.786814986,-2.518298056,-3.111054292,NA,75.69574418,72.18243349,62.03716782,52.24002215,730.2279036,800.3877489,759.1732601,852.2119953,199.6252602,NA,96.44421116,NA
nini,n,i,M,n,i,H,5.068255751,5.352791317,7.163454307,7.753232269,0.00346,0.00308,0.00126,0.00111,0.00982,0.03734,0.07133,0.05385,17.48617931,16.90341484,21.12337816,22.68827579,61.39292581,61.49967189,61.34939207,61.49751463,362.7321798,317.7881019,345.9604377,343.8278427,174.6692657,174.4049552,173.3731533,172.2265749,5.175674903,4.242020185,7.502913654,16.66249987,0.00502,0.00399,0.00648,0.01039,0.02715,0.05444,0.10196,0.09791,16.99790919,16.99428199,14.06106832,11.76789698,67.97178393,65.67816517,56.92061069,53.7634168,416.6473861,405.2648081,332.4697287,243.6246881,203.0800009,205.596039,209.6026721,195.6631134
nana,n,a,M,n,a,H,7.26868032,6.345656631,7.969297504,10.65044544,0.00396,0.00123,0.00283,0.00448,0.11113,0.01374,0.04593,0.05869,18.25516053,19.55295513,17.51101884,16.02827437,69.0163751,70.06065835,68.74507183,66.08421406,729.225331,760.0397767,745.703053,712.5207111,175.3042819,175.9863736,175.5001857,173.8387146,-0.550846093,4.230746723,9.60934602,18.62116414,0.00289,0.00177,0.00418,0.01566,0.06969,0.06458,0.12561,0.09818,19.11304241,20.57705036,15.12777472,11.85390955,72.43093189,70.47341187,63.58689594,55.38736396,797.4780351,816.6312109,666.1233388,477.4665424,198.6674895,198.3378039,198.3513077,194.0185269
nana,n,a,M,n,a,L,5.450583999,7.733337959,8.066628816,4.988980516,0.02402,0.00203,0.003,0.00422,0.10424,0.02995,0.04057,0.06632,16.87591764,21.83614795,19.8863369,19.52783948,70.0721779,70.90667619,70.24417586,68.1757535,722.6002077,772.8686079,772.7487462,761.5299901,175.6293212,177.544995,177.3693797,174.0938056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.671827507,-1.876242713,-2.940265948,NA,65.48941861,58.94353375,54.84021501,51.38373592,721.3427037,751.8746974,931.8072595,1012.349505,NA,NA,NA,NA
nanu,n,a,L,n,u,L,6.108301027,2.866658604,0.973969084,1.788097674,0.00503,NA,NA,NA,NA,NA,NA,NA,-0.792248872,-3.356361333,-3.600134506,-1.780555887,61.98237637,61.38113143,59.259242,59.07924689,681.7998525,713.7820718,699.2557914,682.468497,118.3579571,112.6021578,112.1473635,111.2237514,4.877116563,-3.358750717,-5.191890182,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.27765594,-1.922607905,-1.856965271,-1.179557992,52.99768645,52.0693421,48.54436905,45.1477724,536.0160962,509.2130794,461.2190179,455.8340627,101.3445589,95.97483588,91.95875256,NA
nini,n,i,M,n,i,L,1.7208137,1.156446548,0.642533147,0.389255074,0.00738,0.00328,0.00203,0.00206,0.01609,0.01931,0.02581,0.02034,22.07434817,22.71369995,22.46922649,24.01829469,67.28199542,68.32109086,69.00905503,68.69232832,340.7771589,351.7609324,364.6084559,369.61779,166.9168023,168.0033903,169.935534,170.050881,2.855364123,-0.664685836,-1.058663355,NA,NA,NA,0.05437,NA,NA,NA,NA,NA,-9.694581523,-1.967364548,0.287677317,0.139203109,58.68717026,56.41780963,53.8731705,50.07885991,418.3884783,423.5452474,416.6241567,443.0374313,116.8753681,105.9798627,102.6103184,NA
nuna,n,u,L,n,a,L,8.330371498,-0.922181862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.078596417,-3.307670738,2.292154197,-0.758443542,52.52546204,51.84785103,49.77147756,46.32166514,512.2183038,496.3083431,513.2501727,498.387516,107.6331247,103.1751594,NA,NA,-10.12139184,-5.960657532,NA,NA,0.06845,NA,NA,NA,0.34874,NA,NA,NA,4.645430938,3.059314301,0.812741883,1.111532933,51.59661768,51.18386101,50.02559698,49.60499999,458.862896,532.6141827,538.3709151,487.5030776,86.39537578,88.96733689,NA,NA
nina,n,i,H,n,a,M,-6.511008751,-0.324873954,-1.234312066,-3.9136486,0.00504,0.00276,0.002,0.00283,0.05276,0.01268,0.01865,0.00919,21.79994509,22.64855277,23.73268624,21.64792849,71.50198365,73.04578229,72.23321287,71.61459834,388.2562519,390.7388658,390.201204,391.8827724,189.9561359,194.0856683,195.1689453,194.4534268,2.947369919,9.485442582,13.71264324,25.21966534,0.00421,0.00354,0.00658,0.01342,0.0293,0.03851,0.0737,0.1327,17.00487323,16.85360614,13.61988187,10.60719903,73.85259058,71.75503729,64.7811412,55.22312502,684.9666486,726.1001319,591.4139925,1318.069992,175.9009722,172.5803021,172.384059,171.775391
ninu,n,i,M,n,u,H,3.869691217,3.825152349,5.535114018,7.041095405,0.002,0.00227,0.00203,0.0019,0.04631,0.01463,0.01837,0.07254,23.04012345,22.64858309,21.55637497,19.94317529,67.14388371,68.31995596,67.73013975,65.89432432,390.517142,396.9829026,402.2386912,393.8527582,174.9283451,176.038056,174.7835136,172.9355523,3.326154905,5.181691145,3.848903193,9.423740863,0.00315,0.0028,0.00554,0.00668,0.03651,0.02884,0.05676,0.08646,25.26560648,24.85520704,19.17900654,14.51243108,61.14995347,60.50341214,57.63570026,51.23074174,443.9840218,420.1548879,419.2919052,361.823565,200.1655031,202.7024041,204.9282826,210.3936219
nini,n,i,M,n,i,M,-0.495299799,-0.34790345,5.764640954,4.37697682,0.0077,0.00243,0.00175,0.0093,0.05531,0.01845,0.0281,0.08635,22.80216716,23.12299175,25.7162048,25.44261374,64.9529478,66.53583997,66.93945836,66.74865314,397.1750087,412.4354801,415.6617331,411.606092,181.5407559,180.8820805,180.3235369,179.1208358,13.38906222,4.768906947,16.94451775,13.30906976,0.00469,0.00385,0.00579,0.02069,0.02544,0.03156,0.05817,0.09822,20.05826273,20.4379748,18.30608741,13.85647613,67.25575717,64.31159219,59.55969035,53.21805393,405.7982386,450.6104154,371.4299878,269.6149263,180.392456,175.2342385,173.741937,185.4595517
nunu,n,u,L,n,u,M,10.47984268,13.55784235,14.0857887,14.52022383,0.00454,0.00214,0.00174,0.02201,0.04339,0.0592,0.0305,0.128,20.30549137,29.10412533,28.19647996,23.56280492,59.7118509,59.48255318,59.2815331,58.52976877,407.1465098,399.6081058,419.8889704,404.2345644,127.7530434,125.6923337,124.597413,124.094417,6.75804103,5.360505677,11.81766423,9.869240342,0.00497,0.00103,0.00337,0.00945,0.0258,0.05899,0.04132,0.07764,21.6428445,25.45249114,24.7027944,18.2208241,68.33195988,67.94422023,64.36370377,59.65043252,516.0051288,670.0939833,553.4594976,526.8426327,165.3797809,169.9221876,171.9119963,169.9999715
nuna,n,u,L,n,a,H,12.90387909,12.83909507,12.75209686,9.610682463,0.024,NA,NA,NA,NA,NA,NA,NA,NA,1.56994189,-8.796345533,NA,58.85259731,56.59896972,54.96540379,53.43039628,NA,685.8090559,744.9236548,NA,124.7436875,118.6926558,114.097012,110.0284292,5.341360851,5.258193178,6.517446421,18.64702228,NA,0.00194,0.04701,0.03428,NA,NA,0.05264,0.19703,-1.843427863,0.450009148,-1.107760507,1.961423732,59.30053335,62.00899497,62.26886914,58.78461661,732.9056311,787.3014122,718.962539,777.3103335,106.8282858,118.1870646,140.0680967,167.183008
nana,n,a,L,n,a,M,6.281405037,2.596693695,1.591875771,1.859681177,NA,NA,0.01129,NA,NA,NA,NA,NA,2.23890929,0.762972163,-0.514435156,-4.923064031,60.49488339,59.7155109,59.59027581,58.67394128,872.4975467,864.1772549,732.2210477,668.984743,116.2617221,117.0762447,119.2121713,117.5420531,2.669836838,1.693713415,4.708173378,23.03037869,0.00769,0.00299,0.00937,0.02048,0.07026,0.05148,0.14847,0.11175,13.53488872,17.5222069,11.91191394,12.030095,69.66342564,68.40330045,61.47241313,53.46435088,738.1999803,789.0380265,817.9972196,1412.544305,160.7507424,162.1075668,165.044262,171.1310837
ninu,n,i,H,n,u,L,-0.050240569,3.798501249,-1.733342093,7.260315726,0.00265,0.00404,0.00247,0.00249,0.02569,0.01862,0.01795,0.02259,19.41221154,16.94131968,21.33772541,21.36766177,65.68765152,66.70797566,66.12282832,65.12132067,398.0199496,401.9598508,406.5618888,404.6080276,202.7652569,206.8303911,208.6823826,208.101165,-6.535997057,0.520330633,8.22361984,17.6172236,0.01862,0.03073,0.04591,NA,0.04537,0.11335,0.18459,NA,7.658941279,7.555635586,7.750180003,8.198625579,70.26642308,68.09819888,62.99214834,53.80019661,390.2843718,375.3220096,365.4172002,266.0098143,188.5848393,163.8241368,135.7506921,117.2229136
nunu,n,u,M,n,u,H,8.127685077,6.764898121,6.921554883,9.10287111,0.00427,0.00048,0.00312,0.00491,0.04841,0.01177,0.04494,0.07298,20.66312404,26.35589116,25.55496701,19.44719423,62.26297711,63.29836101,63.26389202,61.07073285,420.313747,444.236344,451.5876839,461.2961577,179.1557074,177.0668401,175.6256141,174.6857634,-6.331425304,-5.526921508,-1.197557524,9.292992288,0.00286,0.00268,0.00281,0.01799,0.02454,0.0336,0.05324,0.16215,21.74212079,21.92821624,20.49210888,10.23022178,67.87341363,66.68467195,61.99035026,53.6752422,480.9879607,465.7386847,473.5013722,589.3765712,208.5408886,208.4069776,210.1315038,219.5538565
nuna,n,u,H,n,a,M,-2.395570035,-5.367034126,-7.240210406,-7.525827281,0.00435,0.00274,0.00062,0.01674,0.1146,0.03015,0.00566,0.11225,NA,24.5039932,27.60289382,NA,66.61154078,69.36076922,70.22485171,69.05482183,NA,464.0715279,478.1839376,NA,200.2575162,203.1089855,202.4071206,199.5861388,3.82664449,7.204707628,12.8031548,18.21335533,0.00816,0.0029,0.00395,0.00938,0.05866,0.06307,0.07728,0.13028,12.42578484,16.93583109,14.87236714,13.62879878,74.02285549,70.77333561,63.0346799,56.08997662,759.7365165,789.2406143,758.138034,605.3856143,175.7046283,172.7831969,172.3350866,175.2840054
nanu,n,a,M,n,u,H,3.824183108,7.011506846,0.930085109,6.280517162,0.00459,0.00263,0.00279,0.0047,0.04272,0.0206,0.01174,0.03993,13.61761102,19.50002964,20.42641932,19.000112,70.30693722,73.27326804,72.98102407,70.47192699,723.5064893,767.3405051,790.8133635,743.7637988,178.352171,180.0498817,180.6839376,179.651213,-3.240081831,-1.41508874,1.873691159,2.820886721,0.00366,0.00267,0.00539,0.00445,0.04175,0.01599,0.05324,0.11662,21.97731032,22.11340934,18.50222562,17.27619462,70.10213879,67.61683163,63.56632212,57.12251079,614.3792667,504.492657,498.1419409,452.973529,204.0721326,205.3021011,204.2352558,200.054381
nuni,n,u,L,n,i,H,11.04401057,10.85079786,10.27930884,7.945318291,0.03413,NA,NA,NA,NA,NA,NA,NA,14.09193752,20.38848575,NA,NA,59.85442102,57.74352423,56.3374425,55.51923331,321.55725,333.5813037,397.6515095,787.6532409,124.5624507,120.9734987,118.4997201,115.7636094,8.995715631,7.646739171,4.990416076,13.18646414,0.0177,0.02863,0.02203,0.02723,0.07582,0.13818,0.15845,0.1052,8.362330881,9.423653217,11.12367831,11.15598063,57.21458222,58.54142372,60.29478711,56.46815595,394.5617935,347.1498445,322.0138146,289.5880128,117.7322481,132.6757213,156.7240558,179.8514732
nana,n,a,H,n,a,H,3.069911061,-1.701529918,-3.610199454,7.404797487,0.03805,0.00305,0.00309,0.00541,0.12166,0.02342,0.06495,0.05626,9.072907684,14.93983115,17.4311623,19.66736456,69.63830195,72.76139951,72.18033763,69.66423755,813.1606949,893.5659403,872.1781336,847.5371241,204.1599331,208.4323107,208.461343,206.2490017,5.181301426,0.533529689,1.371645812,13.19637725,0.00358,0.00172,0.00275,0.01767,0.02387,0.01762,0.04499,0.12351,14.29663236,20.8136462,14.35478673,6.991822526,72.68608481,71.5321128,65.81040751,56.54475521,808.9029829,807.4281739,795.2673037,895.3510952,205.7291751,202.7721701,202.7812392,208.1457449
nuni,n,u,H,n,i,M,6.482546657,0.412613367,-2.221901417,-6.182035824,0.0142,0.00154,0.00157,0.00192,0.07814,0.01702,0.05513,0.03604,15.08765862,22.0566639,25.16018892,24.16972208,63.14930595,66.43638175,68.46596125,69.25899036,885.2863541,637.6333032,553.9353981,627.6116672,202.0450048,201.516734,201.8074494,200.4500141,5.293158076,9.080236926,8.014347463,16.88128493,0.00692,0.00195,0.00468,0.00703,0.04594,0.03004,0.03758,0.26959,15.71219173,21.79205875,18.49818734,14.80387918,68.10733082,65.90036094,63.38627856,56.41063712,368.9802767,360.4970016,397.7556309,271.6047215,177.6581611,173.6702349,176.486893,178.2299457
nana,n,a,H,n,a,M,1.128253379,0.693838454,0.014180038,-2.926983325,0.00387,0.00263,0.00291,0.00458,0.09306,0.0233,0.02363,0.02187,14.42486511,16.6036054,15.09878751,9.388831622,70.92814824,70.99860938,70.04486625,68.99292584,791.0983749,820.9517645,800.314891,751.8058893,195.7689976,198.571752,197.5023246,192.6987614,10.76643783,5.558641307,15.58714954,21.51815826,0.00439,0.00156,0.00618,0.0155,0.02717,0.03809,0.08247,0.13812,14.27629809,19.73899137,13.64666503,11.01338745,71.62843109,69.32197965,62.10836696,55.1207523,722.8988392,728.3880627,583.2495151,1056.403647,178.8222902,175.1592519,174.3688423,175.6978251
nanu,n,a,M,n,u,L,6.550246691,7.852098471,8.434314282,5.068894642,0.00233,0.0043,0.00203,0.00375,0.07276,0.02064,0.05685,0.05984,15.13192486,16.09710534,17.88274531,16.72815716,71.28224285,71.86465084,69.88715354,68.30318481,801.2115627,854.4482029,840.5086903,798.6657764,176.7966046,178.555455,178.6006944,175.4537868,13.42501575,9.872995006,0.356790712,-0.689188697,0.05881,NA,NA,NA,NA,NA,NA,NA,NA,-3.572082326,-4.050439044,NA,60.18888518,57.07319222,55.9031332,52.24283552,NA,505.1067635,522.1416451,NA,123.3601641,113.1189239,105.3836096,102.3913421
ninu,n,i,L,n,u,H,-2.07610098,-6.649620856,-5.859579423,-10.13952238,0.02299,NA,0.04936,0.05115,NA,NA,0.46369,0.32958,1.031686724,-1.00583186,3.011837129,6.167104622,56.17469559,55.50176468,58.08216262,56.76194018,432.7936481,439.4807104,423.3888125,411.4723038,105.7608053,104.0827707,100.6760949,96.31338134,11.27524676,10.9809241,9.87191507,7.929935799,0.04369,0.03438,0.02142,0.03101,0.21694,0.14504,0.07971,0.15243,5.256764846,7.282881696,9.307026007,9.481762119,56.59666821,61.25870486,60.58415981,54.63017693,500.8062233,488.6646875,442.1522025,405.6430231,124.2918309,147.8884173,173.2287902,190.5053436
nani,n,a,H,n,i,M,-1.056681561,5.082646792,0.948042427,-0.237353844,0.00347,0.00206,0.00242,0.00522,0.0357,0.03122,0.01592,0.01971,12.54009081,15.21219228,16.75469704,16.95660907,69.76156337,72.48695396,72.80562853,71.49585274,862.2960254,859.5527625,841.0512779,807.0060303,190.499005,196.0074183,199.1455429,198.3488267,12.74632972,10.56040955,13.41045594,20.82736591,0.00342,0.00222,0.00366,0.01204,0.02823,0.0357,0.04103,0.13067,22.33377122,20.72889215,20.52799736,16.564895,66.9094883,65.2104684,62.46612238,56.05339202,415.4543731,388.9766954,354.204661,244.9143764,178.7000532,177.0091571,176.2087319,177.1538203
nuni,n,u,H,n,i,H,-5.423766041,-2.580440067,-2.256407452,-4.841582023,0.00508,0.00257,0.00311,0.0041,0.01338,0.01123,0.03416,0.06627,17.22240072,23.68318263,24.0801231,18.76779533,69.13038735,69.50879082,68.38398922,67.61516731,421.0404919,405.5073011,417.8519364,411.8598505,188.1870717,193.8838309,196.941431,198.3457538,-1.275747867,1.198460444,6.443447502,12.96352117,0.00202,0.0026,0.00349,0.00823,0.03534,0.03323,0.08516,0.13146,23.01822976,21.56516925,17.72294696,16.25676277,65.18455013,65.04863438,57.99308804,52.68685839,404.5716881,411.6832416,393.8471257,348.32169,202.5357738,203.791408,203.3594791,202.5458623
nini,n,i,H,n,i,H,-5.666115165,-3.797058506,-0.955378785,0.318025884,0.00793,0.00307,0.00312,0.00632,0.07315,0.00764,0.00628,0.01818,13.15284122,17.41182216,19.49609448,22.26749171,70.72024447,72.39038227,72.52420133,71.2979038,409.9684096,418.4717471,426.2181427,429.2082631,197.4873188,203.897161,207.0665515,206.2636724,-4.345770194,-1.759148347,0.919975266,7.160036198,0.00454,0.00293,0.01333,0.00106,0.02918,0.04548,0.13065,NA,17.57957291,22.77435595,13.77130012,13.50568429,69.18819378,64.79140296,58.37247437,51.0655107,402.3447054,393.4983082,355.227436,324.8100241,201.1042618,199.7321322,209.1518796,213.1101676
nani,n,a,H,n,i,H,0.77720316,0.89076653,3.851950725,-1.91003029,0.00681,0.00449,0.00398,0.00259,0.0653,0.0403,0.03537,0.05303,9.803834888,11.45575337,15.18988402,16.50887623,68.09988598,69.98933778,70.89937562,71.24717282,755.0018996,786.2732007,779.808387,748.5250772,191.7090439,199.6839396,201.9419431,199.5336522,-5.632222638,-3.366938711,5.995441499,11.86742904,0.00237,0.00314,0.00389,0.01598,0.02048,0.03636,0.06749,0.18723,24.71562119,21.66193513,18.44289757,13.83015307,68.4040491,65.98473256,61.06279677,52.59472647,409.734128,403.8517943,391.6542538,316.1514799,200.6671131,198.0826244,195.6435705,197.8934203
nanu,n,a,H,n,u,L,-3.510923858,6.715417782,-1.583482907,-1.910985157,0.01146,0.00384,0.00709,0.00429,0.08627,0.02799,0.03994,0.03352,7.964963015,11.97114628,8.576703943,15.25858732,73.9306392,74.30384528,72.92971423,71.822045,871.4067385,900.4116775,878.6286877,806.743447,197.630467,206.4123943,212.59886,213.9585122,-2.635809515,3.233432292,8.838229774,14.43070654,0.01391,0.0396,0.05832,NA,0.06037,0.05828,0.00518,NA,8.621600495,4.669726456,2.397992289,5.519785924,66.54846891,66.1563988,63.26784023,54.1651404,498.4853186,460.452525,403.8943131,307.7051919,196.2112979,172.8170486,139.9955296,118.4309905
nina,n,i,L,n,a,L,8.680817743,3.729244538,-4.38333391,-10.87195718,NA,NA,0.03665,0.01985,NA,NA,0.11072,0.46895,6.313704594,4.95057356,3.058038691,4.314437556,59.0918365,57.86241237,58.37108008,59.1411876,440.5627004,448.4934414,443.1880386,423.0791568,120.693779,112.7542823,105.194523,96.40913542,NA,-0.116641918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.204199525,-2.784918955,-0.857243786,-0.728727076,57.00593691,55.66354631,53.4371411,49.8380826,640.7581376,669.0179379,706.1666063,707.1006695,NA,82.05877056,NA,NA
nuni,n,u,M,n,i,L,6.750235107,4.135281534,2.911272333,1.907560796,0.00582,0.00311,0.00074,0.00349,0.04651,0.01528,0.03287,0.04534,19.09978417,21.9290852,27.60745279,23.85923729,67.57786699,68.85386392,68.66144472,68.44975832,437.6712349,489.3366381,636.2544448,680.5213617,172.598738,176.3538968,178.341869,177.563132,6.560242013,-0.534687617,-1.873729542,-10.55318107,NA,NA,NA,NA,NA,NA,NA,NA,6.727645224,7.092482048,5.972583835,5.86822663,57.55354591,52.98024908,50.58352112,50.45375522,368.2714238,392.7202845,408.2926646,407.9188896,114.0653288,104.265881,100.0118273,96.04729474
nani,n,a,M,n,i,M,5.400304292,3.420230878,2.671767586,1.95771898,0.00897,0.00316,0.00289,0.00261,0.07609,0.01297,0.0281,0.00822,16.15098718,17.21478356,18.79638714,19.33930686,69.2714055,71.60783995,71.76580459,70.99161659,729.8174959,813.493771,766.8827253,720.7953242,172.1721154,174.8931223,175.6800575,175.6979987,11.00131102,5.903347959,7.800052924,15.4455356,0.00234,0.00368,0.00354,0.01688,0.02438,0.0409,0.06233,0.11132,23.77279483,21.58385724,17.84786561,13.23131027,65.05616718,62.92794821,58.62557385,52.98512492,390.2033906,411.4182522,396.8280125,234.2108309,179.06901,176.7187312,173.9399124,176.3443537
nini,n,i,L,n,i,H,3.788859315,-1.69138162,-4.353902478,-4.185684441,NA,NA,NA,NA,NA,NA,NA,NA,2.485419824,2.098044546,2.103727955,2.592052657,54.59971169,54.64549928,54.95230769,54.65878711,482.325154,480.930988,476.6183545,461.2121155,104.8108463,100.726433,96.78162091,90.45586512,7.382272462,10.77357503,7.440556011,4.358627485,NA,0.04087,0.04463,0.03812,NA,0.11385,0.05996,0.1428,2.827818747,4.849405166,3.841857609,6.54749431,54.30363059,57.31020184,60.56410043,54.50585049,436.1868134,427.0844842,421.3998069,428.0066945,106.3185819,119.6537779,144.4812708,161.8700378
nuni,n,u,M,n,i,M,-4.383670408,-3.068102894,-3.11607881,-3.061579685,0.00931,0.0013,0.001,0.00351,0.05594,0.02713,0.03088,0.02853,19.72250634,24.77061428,28.28298197,21.13715172,65.53774128,65.28008718,64.86960329,64.75074065,470.6552425,497.2808766,533.8583751,602.1585651,186.6844513,184.6366579,183.7863436,181.8452035,-0.164350042,12.21707435,8.960662494,13.59137611,0.00217,0.00307,0.00286,0.01052,0.03245,0.04888,0.06907,0.16708,18.95483772,18.26934783,18.3234488,15.12428429,64.595212,62.67773104,58.60374559,53.34311184,378.1716608,375.2272741,326.3394441,237.0204727,182.4097983,179.1334265,177.3657468,183.8240491
nuna,n,u,M,n,a,M,-6.881950203,-6.125353476,-5.536620413,-4.537701233,0.00628,0.00489,0.00227,0.00257,0.08618,0.03608,0.01977,0.02148,18.64787431,20.25688097,25.44105023,19.48030085,66.01551328,65.63474335,65.08143416,64.68055528,442.0749052,445.476487,457.8014405,475.3326101,188.5067061,187.3923431,185.2652147,183.1188078,2.748320054,5.436765617,17.62132968,18.54029841,0.00332,0.00446,0.00993,0.01334,0.06647,0.02494,0.07137,0.26661,14.05356914,13.8662889,9.017625516,5.799312081,67.89086235,67.46274217,60.51180052,52.34681632,718.3832196,756.7946475,813.3384263,552.882951,184.7124899,182.8829303,178.7366413,173.7459449
ninu,n,i,H,n,u,H,-0.211768527,6.814441431,5.214736076,-4.151054893,0.00583,0.00215,0.00383,0.00261,0.02312,0.01458,0.0153,0.00379,17.86313009,21.54696487,18.09722092,20.32402982,64.38608075,63.53592991,63.55777124,64.16688454,397.3560187,410.1528849,406.9002725,395.1511626,201.0736963,206.5333296,204.6493556,200.091603,5.147277979,0.355285797,3.031014505,12.64081551,0.00243,0.00212,0.00238,0.01002,0.02208,0.03913,0.06249,0.13218,19.95596353,20.3733791,18.68809098,16.42732764,63.68489299,62.21570322,57.53784715,51.76289806,459.2128145,431.418695,467.9803577,403.6785725,205.8761847,204.6865711,204.2699205,207.4474298
ninu,n,i,M,n,u,M,-1.449446128,-4.965422311,-5.140830338,-4.709752273,0.0054,0.00207,0.00317,0.00185,0.04439,0.01072,0.00903,0.00467,18.50367371,23.05320395,23.75501024,23.37116689,66.02336839,67.87808889,68.40077808,68.27647234,387.3070275,388.8895054,392.4482746,397.3493203,182.17501,187.1820751,187.6581186,185.1809569,1.049132131,2.815728198,14.72909162,18.85411116,0.00459,0.00206,0.00229,0.00512,0.03043,0.02805,0.07797,0.0914,20.47742561,23.91679016,20.59277894,17.74968647,65.25614164,63.27372904,59.29768497,53.35434266,488.4358165,552.226198,594.3889556,691.5995866,184.2527984,181.7675312,179.5183924,179.3818214
nina,n,i,H,n,a,H,1.418430326,7.581421893,-0.33649885,0.646721918,0.00548,0.00255,0.00198,0.00251,0.01606,0.01593,0.01344,0.00872,16.95495272,21.03704225,22.98581785,22.98548931,65.07010895,63.77126691,64.43099755,64.43134014,403.1986637,403.6453695,398.9531785,397.1722096,202.1394703,205.5759265,203.0277312,202.4998728,14.51595333,13.16886709,14.60620915,24.55947079,0.0067,0.00298,0.0119,0.00856,0.05937,0.05395,0.11061,0.11945,15.78300115,14.12982061,8.865078271,NA,71.36823425,66.93457967,58.28020437,51.99662871,713.446885,705.0942896,1045.927294,688.3645953,207.2416,204.2943874,205.7313191,206.2034394
nani,n,a,M,n,i,L,12.71669797,4.353292046,3.741886168,4.223453656,0.00787,0.00227,0.00356,0.00642,0.11044,0.04569,0.06119,0.04097,14.22515266,16.7493779,15.16584079,15.88074606,62.87640798,64.62009771,64.44158528,62.89562828,666.1536276,728.8640245,735.0721221,704.2316779,170.6540867,170.3826775,169.5873759,168.3504181,6.937975318,0.5607833,-9.03998576,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.552557533,7.789797899,9.651002009,10.14659633,55.53378833,49.49293501,47.52444077,46.75710344,386.1826293,385.2971832,313.6297207,223.8487592,107.7564547,99.06590225,94.93550327,NA
nunu,n,u,M,n,u,L,4.327559309,7.470135366,2.796463691,2.61650697,0.00524,0.00167,0.00319,0.00196,0.02569,0.02171,0.03401,0.02325,20.52694733,25.8796426,25.68322737,26.46408153,64.03561785,63.72894794,63.06442497,62.50722431,443.8601155,457.0830276,504.1695889,481.8052492,175.0161467,172.2817029,170.3158221,168.7868726,9.86679528,3.182283003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.190438996,-6.739980789,-0.098298466,-3.627644681,55.74596779,48.02258598,44.2976956,42.0921304,506.8855615,634.227835,623.7588557,626.7168842,113.7422068,103.1811574,NA,NA
